TIME,MIN,MAX,OTHER
20140731 010516993,1.69214,1.69244,0
20140731 010528493,1.69215,1.69245,0
20140731 010541993,1.69214,1.69244,0
20140731 010557493,1.69215,1.69245,0
20140731 010609493,1.69218,1.69248,0
20140731 010609993,1.6922,1.6925,0
20140731 010613477,1.69221,1.69251,0
20140731 010616493,1.6922,1.6925,0
20140731 010616993,1.69221,1.69251,0
20140731 010622493,1.6922,1.6925,0
20140731 010623243,1.69221,1.69251,0
20140731 010635493,1.69222,1.69252,0
20140731 010635743,1.69221,1.69251,0
20140731 010638743,1.69222,1.69252,0
20140731 010652477,1.69223,1.69253,0
20140731 010712743,1.69226,1.69256,0
20140731 010726993,1.69225,1.69255,0
20140731 010734243,1.69228,1.69258,0
20140731 010734493,1.69226,1.69256,0
20140731 010734743,1.69225,1.69255,0
20140731 010740493,1.69226,1.69256,0
20140731 010745993,1.69222,1.69252,0
20140731 010748743,1.69223,1.69253,0
20140731 010748993,1.69222,1.69252,0
20140731 010836993,1.69221,1.69251,0
20140731 010837493,1.69223,1.69253,0
20140731 010846493,1.69222,1.69252,0
20140731 010851993,1.69223,1.69253,0
20140731 010951993,1.69222,1.69252,0
20140731 010953993,1.69223,1.69253,0
20140731 011007993,1.69222,1.69252,0
20140731 011008993,1.69223,1.69253,0
20140731 011012243,1.69224,1.69254,0
20140731 011012743,1.69223,1.69253,0
20140731 011037507,1.69224,1.69254,0
20140731 011037757,1.69223,1.69253,0
20140731 011038257,1.69224,1.69254,0
20140731 011038507,1.69223,1.69253,0
20140731 011039507,1.69224,1.69254,0
20140731 011040007,1.69223,1.69253,0
20140731 011044007,1.69224,1.69254,0
20140731 011045257,1.69223,1.69253,0
20140731 011046007,1.69224,1.69254,0
20140731 011050507,1.69223,1.69253,0
20140731 011051007,1.69224,1.69254,0
